academic_year,division,org_id,schedule_difficulty_score,schedule_difficulty_rank,wins,losses,ties,games_played,wp,opp_wp,opp_opp_wp,rpi,team_name,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage,sos_avg_opp_win_pct,sos_avg_opp_offense,sos_avg_opp_defense,sos_std_opp_win_pct,sos_stats_rank
2014,2,103586,0.5686020742692987,4,7,8,0,15,0.4666666666666667,0.5683365370439675,0.5247549617025472,0.5320236756142872,Catawba,SAC,7-8,,,,,30.13,,,,,13.0,,,,,16.67,0.4666666666666667,0.568361172161172,19.967499999999998,7.628,0.20635610348112365,4
2014,2,103607,0.5353142358592355,16,7,6,0,13,0.5384615384615384,0.5503249646966224,0.5118277497216868,0.5377348043941175,Chestnut Hill,ECC,7-6,6.69,,,,30.0,,0.431,,18.46,12.38,,,11.77,0.317,,0.5384615384615384,0.5348251082251082,18.768571428571427,7.751666666666666,0.23205795948029978,17
2014,2,103587,0.4843109711046171,34,6,8,0,14,0.4285714285714285,0.5019792236421196,0.5015497171187188,0.4835198982435966,Coker,SAC,6-8,7.43,,,,,,,,19.07,14.0,,,11.64,0.339,15.36,0.4285714285714285,0.4850149572649573,20.06375,8.290000000000001,0.21491407404314042,34
2014,2,103600,0.4330344735988592,46,9,3,0,12,0.75,0.4232033251172007,0.5098982432855216,0.5265762233799808,Colorado Mesa,Independent,9-3,6.58,11.25,,,31.25,0.792,0.409,,18.25,11.92,7.83,3.83,11.67,0.287,16.92,0.75,0.4325441919191919,20.7625,8.48,0.28366318699056636,46
2014,2,103565,0.5219127667482446,24,3,8,0,11,0.2727272727272727,0.5219908155569921,0.4991436955343389,0.4539631498438989,Dist. Columbia,ECC,3-8,,8.73,,,,,,,,16.09,,,,,,0.2727272727272727,0.5219981684981685,18.078333333333333,7.94,0.21880296194612062,24
2014,2,103611,0.4841678046141792,35,9,3,0,12,0.75,0.4582866479925304,0.505266613517064,0.5429599773755311,Dominican (CA),Independent,9-3,7.58,8.25,,,,0.746,0.348,,22.67,11.67,9.17,5.92,15.08,0.366,12.58,0.75,0.48409750566893417,17.895999999999997,7.83,0.21202210318001427,35
2014,2,103599,0.478124070406951,36,1,13,0,14,0.0714285714285714,0.4781311009252185,0.492495863132828,0.3800466591029591,Dominican (NY),ECC,1-13,,,,,,,,,,20.21,,,,,,0.0714285714285714,0.47813600288600283,17.888571428571428,8.103333333333333,0.18676392250123133,36
2014,2,103597,0.5570833265979726,5,12,5,0,17,0.7058823529411765,0.5613679494847258,0.5253594336202682,0.588494421382724,Dowling,ECC,12-5,6.71,9.18,,0.581,33.53,,0.397,,20.0,,8.29,5.0,13.29,0.333,14.71,0.706,0.5569420579420579,18.393333333333334,7.688888888888889,0.2285266224019615,5
2014,2,103567,0.528544669610379,22,11,4,0,15,0.7333333333333333,0.5531227544385439,0.5438009585602086,0.5958449501926574,Fla. Southern,Sunshine State,11-4,7.93,7.8,0.896,0.595,36.6,0.72,0.406,,22.47,,,5.27,14.53,0.324,15.93,0.733,0.5286280991735537,18.467777777777776,7.703999999999999,0.2250043121683448,22
2014,2,103566,0.5322590200440349,18,3,9,0,12,0.25,0.5323584557427438,0.5192532800298496,0.4584925478788343,Florida Tech,Sunshine State,3-9,6.25,7.33,,,32.83,,,,17.83,10.92,,,,0.277,16.0,0.25,0.5323541458541458,19.174999999999997,7.884999999999999,0.23170515621376642,19
2014,2,103568,0.4449337796292005,44,6,7,0,13,0.4615384615384615,0.4446448535554572,0.5111271401391727,0.4654888271971372,Franklin Pierce,NE10,6-7,,8.69,,,31.54,0.726,,,,13.46,8.92,,,,15.54,0.4615384615384615,0.44471825396825393,18.6425,7.8999999999999995,0.2456273013088613,44
2014,2,103570,0.6203764422184483,1,11,6,0,17,0.6470588235294118,0.6499166685675006,0.5312267369719363,0.6195297244090874,LIU Post,ECC,11-6,5.76,8.06,,,,,0.417,,16.47,,7.24,3.47,,,13.76,0.647,0.6191573810804579,19.166999999999998,7.611111111111111,0.2400830679400358,1
2014,2,103598,0.5133011137511152,26,10,4,0,14,0.7142857142857143,0.541312331393303,0.5187688613046555,0.578919809594244,Lake Erie,ECAC-II,10-4,7.14,7.43,0.902,0.564,30.14,0.71,0.511,,19.71,,7.57,5.0,12.57,0.28,13.86,0.714,0.5129366391184573,19.033749999999998,7.300000000000001,0.26494194266570675,26
2014,2,103569,0.5353142358592355,16,13,3,0,16,0.8125,0.5462644355988009,0.5400206997738982,0.611262392742875,Le Moyne,NE10,13-3,8.56,8.13,,0.56,31.25,,0.447,,22.06,,6.81,6.69,13.5,0.333,15.44,0.813,0.5348945578231292,18.57714285714286,7.9557142857142855,0.21990841516432055,16
2014,2,103604,0.5053974483054562,30,0,14,0,14,0.0,0.5056284639786665,0.4920661535633665,0.3758307703801749,Lees-McRae,Conference Carolinas,0-14,,,,,,,,,,12.57,,,,,,0.0,0.5056478393401471,20.7825,7.484999999999999,0.2638848691790033,30
2014,2,103588,0.46206839231268465,42,10,4,0,14,0.7142857142857143,0.4789163015224493,0.5245867604298183,0.5491762694401078,Lenoir-Rhyne,SAC,10-4,9.14,,0.898,,30.86,,0.383,,24.29,,8.07,7.07,15.14,0.384,13.0,0.714,0.46105500055500054,19.111428571428572,7.460000000000001,0.2754304488231404,42
2014,2,103589,0.5767381873326238,3,19,1,0,20,0.95,0.5970818094444253,0.5373801419495209,0.6703859402095929,Limestone,Conference Carolinas,19-1,7.8,9.0,0.904,0.649,40.85,0.765,0.429,,22.6,,6.45,8.35,14.8,0.37,15.95,0.95,0.5754423076923076,19.292499999999997,7.694285714285714,0.2095871616105476,3
2014,2,103612,0.4626376369612048,41,5,7,0,12,0.4166666666666667,0.4636516261516261,0.5062378939256391,0.4625519532238895,Lindenwood,ECAC-II,5-7,,11.17,,0.562,40.58,0.72,0.4,,16.83,,,,,0.287,,0.4166666666666667,0.46360858585858594,19.22,7.81,0.25511417540855763,41
2014,2,103606,0.5102349975958456,28,1,10,0,11,0.0909090909090909,0.5103399524452157,0.5170374611930189,0.4071566142481352,Lynn,Sunshine State,1-10,,,,,33.09,,,,,18.09,,,,,,0.0909090909090909,0.5102444444444444,19.865714285714283,7.961999999999999,0.28735103838207937,28
2014,2,103590,0.5449280208023384,10,7,8,0,15,0.4666666666666667,0.5565797412082243,0.5106422437294258,0.5226170982031353,Mars Hill,SAC,7-8,7.07,,0.898,,31.07,,,,19.0,12.73,,,11.93,0.367,14.8,0.4666666666666667,0.5452917320774464,19.506999999999998,7.6625,0.2366814442168842,10
2014,2,103571,0.3738853110854813,52,10,6,0,16,0.625,0.3732881963974401,0.5174725498424341,0.4722622356593285,Mercy,ECC,10-6,5.56,9.38,,0.616,36.25,,,,16.5,,8.25,2.69,,0.281,,0.625,0.3732923980781124,18.394,7.8625,0.2370065077801889,52
2014,2,103572,0.5400159615061642,13,12,4,0,16,0.75,0.5660918252713919,0.541368337377431,0.6058879969800537,Mercyhurst,ECAC-II,12-4,8.06,7.94,0.897,0.609,,0.75,0.431,,19.25,,6.19,5.0,,0.3,12.31,0.75,0.5403053613053613,18.68,7.7620000000000005,0.24397868900132136,14
2014,2,103573,0.5425068913613497,12,12,5,0,17,0.7058823529411765,0.5727173207339615,0.5363349701049187,0.5969129911285046,Merrimack,NE10,12-5,,,,,34.12,0.754,0.358,,16.18,,8.12,2.82,,,15.35,0.706,0.5428509439278669,19.576666666666664,7.768571428571428,0.23603549978733157,12
2014,2,103574,0.4449337796292005,44,8,6,0,14,0.5714285714285714,0.4445850906258146,0.519091162292477,0.4949224787431694,Molloy,ECC,8-6,5.93,8.21,,,,0.767,,,17.79,,8.79,3.07,11.86,0.289,14.86,0.5714285714285714,0.4445896155126924,18.331666666666667,7.7275,0.21604585260748826,45
2014,2,103591,0.39414164665644896,49,13,3,0,16,0.8125,0.4458156426906426,0.5282885488336537,0.5581049585537348,Mount Olive,Conference Carolinas,13-3,9.19,8.0,0.892,,30.13,0.829,0.529,,23.19,12.75,7.63,6.38,14.0,0.363,15.56,0.813,0.39573828552399976,19.14,7.324999999999999,0.24319622205949437,49
2014,2,103576,0.543626057938671,11,12,4,0,16,0.75,0.5506623785571153,0.5282977425662968,0.5949056249201319,New York Tech,ECC,12-4,7.63,10.5,,0.551,31.31,0.84,0.444,,19.25,11.06,7.13,4.5,11.63,0.311,,0.75,0.5437685885543028,19.157777777777774,8.147142857142857,0.229772397445958,11
2014,2,103608,0.5488566642383986,8,1,8,0,9,0.1111111111111111,0.570334928229665,0.4759833967081784,0.4319410910696549,Notre Dame de Namur,Independent,1-8,,,,,,,,,,14.33,,,,,14.67,0.1111111111111111,0.5499292929292929,20.92,8.247499999999999,0.2655970177528356,8
2014,2,103605,0.47277059904905977,38,2,14,0,16,0.125,0.4729756354756355,0.4649940584320461,0.3839863323458292,Ohio Valley,ECAC-II,2-14,,,,,,,,,,13.94,,,,,,0.125,0.47297453657453653,19.25,7.511999999999999,0.24614348597723748,38
2014,2,103577,0.46514023595275833,40,5,7,0,12,0.4166666666666667,0.4649039428064196,0.5207630343089853,0.4668093966471228,Pace,NE10,5-7,6.33,,,0.595,31.92,,,,16.75,12.5,,,,0.287,,0.4166666666666667,0.464984015984016,19.273333333333333,8.104000000000001,0.24995803314308704,40
2014,2,103578,0.6055073235244592,2,9,5,0,14,0.6428571428571429,0.6210834333733494,0.533259695759786,0.6045709263409069,Pfeiffer,Conference Carolinas,9-5,6.71,9.57,,,32.93,,,,18.57,11.14,,,11.86,0.303,15.93,0.643,0.6063589743589743,20.065,7.535,0.23295993792038822,2
2014,2,103592,0.3857129558059131,51,4,11,0,15,0.2666666666666666,0.3848732150202738,0.4707496607051227,0.3767906893530842,Post,Independent,4-11,,,,,,,,,,12.6,,,,0.272,,0.2666666666666666,0.38488161838161833,18.4,8.276,0.23197727265069815,51
2014,2,103601,0.5562628414099327,6,12,5,0,17,0.7058823529411765,0.581344481112283,0.5212114042117117,0.5974456798443636,Queens (NC),SAC,12-5,5.35,,,0.54,,0.763,0.354,,16.76,12.71,,,,0.298,14.88,0.706,0.556410779696494,20.17181818181818,7.534000000000001,0.21362281590021084,6
2014,2,103593,0.5006439737748386,32,2,8,0,10,0.2,0.4583333333333333,0.4460964538665894,0.390690780133314,Rockhurst,Independent,2-8,,,,,,,,,,13.0,,,,,,0.2,0.5,17.54,7.83,0.18002057495577392,32
2014,2,103579,0.5522102123590636,7,6,9,0,15,0.4,0.5745964561754034,0.5100801205426989,0.5148182582233765,Rollins,Sunshine State,6-9,5.93,9.73,,0.604,33.0,,,,16.07,,,,,,,0.4,0.553967365967366,19.236666666666665,7.638,0.240356120868209,7
2014,2,103581,0.5400159615061642,13,8,7,0,15,0.5333333333333333,0.5552856444050777,0.5359055871149666,0.5449525523146138,Saint Leo,Sunshine State,8-7,,,,0.662,30.67,0.737,0.362,,,,8.2,,,,14.73,0.5333333333333333,0.5404461279461279,19.745555555555555,7.4475,0.280482742215334,13
2014,2,103582,0.5483239020480607,9,4,10,0,14,0.2857142857142857,0.547684288601769,0.5027705843275877,0.4709633618113528,Saint Michael's,NE10,4-10,,8.5,,,31.29,,,,,12.21,,,,,,0.2857142857142857,0.547752042828966,18.30142857142857,8.08625,0.2022361171355281,9
2014,2,103609,0.5322590200440349,18,10,6,0,16,0.625,0.5576574467199467,0.531228513694727,0.5678858517836551,Seton Hill,ECAC-II,10-6,7.06,7.69,0.903,,,,0.433,,19.31,,,2.56,12.25,0.345,16.81,0.625,0.5327042719185576,18.683999999999997,7.341666666666666,0.2514229441755896,18
2014,2,103575,0.5393807189796257,15,7,8,0,15,0.4666666666666667,0.5381983360145678,0.4995527008989777,0.5106540098986949,Southern N.H.,NE10,7-8,,,,,,,,,,15.13,,,,,,0.4666666666666667,0.5386787827557058,18.864285714285717,8.14875,0.21876643496308237,15
2014,2,103580,0.5311345476985015,21,6,9,0,15,0.4,0.5434679438577051,0.5151575394105035,0.5005233567814784,St. Anselm,NE10,6-9,5.47,8.6,,0.549,35.73,,,,,,,,,,,0.4,0.5310377571146802,17.904285714285717,8.1,0.20453325425857508,21
2014,2,103583,0.5148545386828186,25,16,3,0,19,0.8421052631578947,0.5577141631063198,0.5511440104824872,0.6271693999632554,Tampa,Sunshine State,16-3,7.74,7.63,,0.605,35.95,,,,21.84,,7.79,6.32,14.11,0.331,15.32,0.842,0.5146443001443002,19.13222222222222,7.228333333333332,0.28943674175027984,25
2014,2,103603,0.40759745907041905,48,5,8,0,13,0.3846153846153846,0.4071515588483914,0.490265838416739,0.4222960851822266,Tusculum,SAC,5-8,,,,,31.0,0.744,,,,13.0,,,,,,0.3846153846153846,0.4071386306001691,20.46666666666667,7.26,0.27245157134601417,48
2014,2,103613,0.5133011137511152,26,4,7,0,11,0.3636363636363636,0.51252035002035,0.4765221167043773,0.4662997950953602,Walsh,ECAC-II,4-7,,8.82,,,30.0,,,,,,,,,,16.09,0.3636363636363636,0.5125185185185185,19.433333333333334,7.3275,0.27896834242762664,27
2014,2,103602,0.39414164665644896,49,10,3,0,13,0.7692307692307693,0.4192141192141193,0.5303459462623104,0.5345012384803296,Wheeling,ECAC-II,10-3,5.62,8.15,0.916,0.537,,0.833,,,18.31,,7.92,4.77,12.69,0.334,14.92,0.769,0.39460101010101006,18.285714285714285,7.32,0.23253238395061568,50
2014,2,103595,0.47347090591462715,37,7,6,0,13,0.5384615384615384,0.4737464537096891,0.4881656606015723,0.4935300266206222,Wingate,SAC,7-6,8.23,,0.892,0.615,36.15,0.791,0.373,,21.08,11.85,,2.92,12.85,0.31,,0.5384615384615384,0.4737741147741148,20.81833333333334,7.383333333333333,0.2699066991474431,37
2014,2,103616,0.31366461417566505,53,6,9,0,15,0.4,0.3121649184149184,0.4717136894764008,0.3740108815765594,Young Harris,Independent,6-9,,,,0.534,,,,,,11.2,,,,,,0.4,0.3122149184149184,20.113333333333333,7.63,0.23585572361434792,53
2015,1,105982,0.45505569069669444,52,16,14,0,30,0.5333333333333333,0.4548863801030984,0.4800337902660014,0.4807849709513829,Air Force,ECAC,8-7,5.53,7.67,0.866,0.505,26.27,0.591,0.25,,15.2,9.47,8.73,0.93,9.67,0.271,13.73,0.533,0.4549333333333333,15.576666666666664,10.861999999999998,0.22298474287617875,52
2015,1,105983,0.47347090591462715,42,20,14,0,34,0.5882352941176471,0.4918552036199095,0.5235457695488559,0.5238728677265805,Army West Point,Patriot,10-7,6.59,6.71,0.872,0.57,28.53,0.615,0.413,,17.82,8.82,8.0,3.24,11.24,0.308,13.59,0.588,0.4735,15.909285714285716,10.715714285714286,0.19867085126625178,42
2015,1,105924,0.4437253700491716,57,8,16,0,24,0.3333333333333333,0.4440237447880637,0.4744667120965296,0.4239618837514975,Bellarmine,SoCon,4-8,5.42,7.25,0.859,0.478,26.67,0.74,0.217,,15.33,10.83,9.67,0.25,9.92,0.293,14.08,0.333,0.44408333333333333,14.300833333333335,10.536666666666667,0.18376500316678604,57
2015,1,105925,0.5290259313522562,19,8,18,0,26,0.3076923076923077,0.5300044984255511,0.4845993429188664,0.4630751618655691,Binghamton,America East,4-9,6.0,5.15,0.89,0.53,25.85,0.516,0.344,,16.77,9.92,10.77,0.0,10.77,0.308,13.23,0.308,0.5300833333333332,16.6375,10.2825,0.18821594793097515,19
2015,1,105926,0.4713110198074569,43,12,16,0,28,0.4285714285714285,0.4707811970942223,0.5130438926525083,0.4707944288530953,Boston U.,Patriot,6-8,6.64,7.29,0.784,0.637,30.86,0.682,0.375,,17.36,11.64,10.0,0.71,10.71,0.263,15.5,0.429,0.47092857142857136,15.915714285714285,10.795714285714286,0.1366295639863571,43
2015,1,105927,0.5039431521836563,31,24,10,0,34,0.7058823529411765,0.5140120285631121,0.5274688771974466,0.5653438218162118,Brown,Ivy League,12-5,8.18,9.41,0.87,0.587,38.65,0.683,0.489,,22.12,11.94,10.41,3.53,13.94,0.293,16.41,0.706,0.5033125,15.8675,10.682500000000001,0.1892646027226169,31
2015,1,105928,0.5462046138910223,11,16,20,0,36,0.4444444444444444,0.5502452739230346,0.4831332656600379,0.5070170644876378,Bryant,NEC,8-10,4.78,5.67,0.779,0.67,30.61,0.568,0.264,,13.06,11.22,8.22,0.06,8.28,0.269,16.06,0.444,0.5474375,16.253125,9.716249999999999,0.1809872125144481,11
2015,1,105929,0.48838978651853954,37,18,12,0,30,0.6,0.4943717829011947,0.5051809449475797,0.5234811276874922,Bucknell,Patriot,9-6,4.47,7.33,0.832,0.431,26.6,0.579,0.333,,14.07,9.8,9.93,-0.33,9.6,0.277,12.47,0.6,0.48876923076923073,15.629999999999999,9.695384615384615,0.12732221622938444,37
2015,1,105930,0.4449337796292005,56,6,24,0,30,0.2,0.4442620439988861,0.4760219020415338,0.3911364975098265,Canisius,MAAC,3-12,4.13,6.33,0.821,0.452,25.27,0.514,0.34,,12.0,10.13,11.0,-3.13,7.87,0.241,14.53,0.2,0.4444,14.740666666666668,10.617333333333335,0.21026706827270883,56
2015,1,105931,0.5393807189796257,16,20,12,0,32,0.625,0.5450605562737916,0.5179266817224291,0.5582619485675031,Colgate,Patriot,10-6,6.06,6.19,0.841,0.378,25.69,0.711,0.56,,16.63,9.75,9.38,1.19,10.56,0.353,12.38,0.625,0.5382142857142856,16.976428571428574,10.045714285714286,0.14331343201500119,16
2015,1,105932,0.5462046138910223,11,20,12,0,32,0.625,0.5682967848070403,0.530472265301678,0.5730164587289397,Cornell,Ivy League,10-6,5.63,7.25,0.831,0.657,35.81,0.656,0.382,,17.13,9.06,9.94,1.56,11.5,0.263,14.5,0.625,0.5466428571428572,17.98071428571428,10.345714285714285,0.1847297667802725,13
2015,1,105933,0.5133011137511152,28,10,16,0,26,0.3846153846153846,0.512977544256569,0.5184957476565694,0.482266555196273,Dartmouth,Ivy League,5-8,4.92,8.85,0.797,0.556,31.85,0.696,0.325,,13.69,10.15,12.38,-3.62,8.77,0.277,18.77,0.385,0.5131666666666667,16.576666666666664,10.764166666666668,0.20698745265246285,29
2015,1,105934,0.45505569069669444,52,10,20,0,30,0.3333333333333333,0.4547878746640357,0.4974888884444455,0.4350994927764625,Delaware,CAA,5-10,5.0,6.07,0.827,0.462,26.27,0.653,0.302,,14.07,11.53,10.67,-1.6,9.07,0.285,13.73,0.333,0.45486666666666664,14.319333333333331,9.791333333333334,0.16333069385622395,53
2015,1,105935,0.5488566642383986,10,34,4,0,38,0.8947368421052632,0.5646908635604252,0.5574872859675354,0.6454014637984122,Denver,Big East,17-2,8.21,5.26,0.856,0.665,30.16,0.571,0.603,,21.95,10.0,8.47,5.26,13.74,0.357,11.63,0.895,0.5496666666666667,16.596,10.030000000000001,0.18170953622624092,10
2015,1,105936,0.41571828213875284,64,16,12,0,28,0.5714285714285714,0.4193038686459739,0.4727905791426555,0.4707067219657936,Detroit Mercy,MAAC,8-6,5.21,7.29,0.883,0.447,28.21,0.592,0.451,,15.14,15.14,10.21,-0.29,9.93,0.286,15.64,0.571,0.41576923076923084,14.052307692307693,10.524615384615384,0.1879836956293955,64
2015,1,105937,0.5009949749966803,32,14,16,0,30,0.4666666666666667,0.5121371049544424,0.5132035789863204,0.501036113890468,Drexel,CAA,7-8,4.8,6.33,0.875,0.54,27.73,0.672,0.364,,13.47,9.47,9.8,-1.13,8.67,0.225,14.0,0.467,0.5010714285714285,16.110714285714284,9.512857142857143,0.1897639376720886,32
2015,1,105938,0.6118740802147533,3,24,12,0,36,0.6666666666666666,0.6340819736201574,0.55417043347517,0.6222502618455379,Duke,ACC,12-6,8.11,6.61,0.876,0.562,37.0,0.569,0.375,,22.39,11.0,11.56,2.72,14.28,0.322,14.78,0.667,0.6126874999999999,18.153750000000002,10.17875,0.15522713952060702,3
2015,1,105939,0.4699189528863625,44,18,12,0,30,0.6,0.459936987615559,0.5130801401685166,0.5082385288499087,Fairfield,CAA,9-6,5.27,6.07,0.839,0.562,28.47,0.64,0.302,,14.87,10.47,7.47,2.13,9.6,0.28,14.67,0.6,0.4697692307692307,14.713846153846152,10.219230769230771,0.17931500166602127,44
2015,1,105940,0.4626376369612048,47,8,18,0,26,0.3076923076923077,0.4803687233224028,0.4760361771803252,0.4361164828793596,Furman,SoCon,4-9,3.69,6.69,0.879,0.42,21.69,0.756,0.184,,10.92,12.23,9.23,-2.0,7.23,0.211,14.62,0.308,0.46316666666666667,15.384166666666665,10.230000000000002,0.22955966302660596,47
2015,1,105941,0.5262057227056925,21,20,12,0,32,0.625,0.5544760338345864,0.5380597101526228,0.5680029444554489,Georgetown,Big East,10-6,6.13,7.13,0.842,0.449,30.25,0.547,0.442,,17.75,13.19,10.88,0.75,11.63,0.299,12.31,0.625,0.5252142857142857,16.287857142857142,10.186428571428573,0.19062947552457757,22
2015,1,105942,0.4560060709633308,50,14,16,0,30,0.4666666666666667,0.4836395489369836,0.4971611297797202,0.4827767235800885,Hartford,America East,7-8,6.0,7.33,0.814,0.534,31.93,0.517,0.25,,15.8,11.93,11.07,-1.27,9.8,0.287,16.4,0.467,0.45615384615384613,16.803076923076926,11.286153846153844,0.194609212428729,51
2015,1,105943,0.5562628414099327,8,14,14,0,28,0.5,0.5560904827518052,0.5379360540701404,0.5375292548934377,Harvard,Ivy League,7-7,6.71,8.93,0.836,0.425,30.93,0.629,0.365,,19.0,13.21,12.29,0.0,12.29,0.316,15.86,0.5,0.5562857142857142,18.468571428571426,10.68142857142857,0.1569146394752021,8
2015,1,105991,0.478124070406951,40,20,14,0,34,0.5882352941176471,0.4853307688082774,0.4698306069644419,0.507181859674661,High Point,SoCon,10-7,5.82,7.65,0.913,0.55,29.71,0.727,0.421,,16.65,12.94,9.76,1.06,10.82,0.304,13.35,0.588,0.47866666666666663,15.432666666666664,10.201333333333332,0.2096007845617208,40
2015,1,105944,0.46206839231268465,48,14,14,0,28,0.5,0.4604856686264248,0.4936526574730595,0.4786559986814773,Hobart,NEC,7-7,3.71,5.21,0.852,0.387,22.29,0.706,0.394,,12.14,12.07,9.36,-0.93,8.43,0.268,12.79,0.5,0.46176923076923077,14.940769230769233,9.804615384615385,0.1877310489651675,48
2015,1,105945,0.49414640775339724,35,10,18,0,28,0.3571428571428571,0.4944608545172455,0.5137293341185608,0.4649484750739772,Hofstra,CAA,5-9,5.29,5.29,0.841,0.606,27.86,0.578,0.369,,14.79,8.14,8.0,1.5,9.5,0.255,11.43,0.357,0.4945,15.05,10.262142857142859,0.19560337055232094,35
2015,1,105946,0.47604882346125055,41,12,14,0,26,0.4615384615384615,0.4760638870932989,0.5042896824289077,0.4794889795384918,Holy Cross,Patriot,6-7,4.85,5.23,0.806,0.468,25.69,0.622,0.367,,14.08,9.46,11.85,-2.62,9.23,0.305,13.69,0.462,0.4761538461538462,16.002307692307696,10.152307692307694,0.13096379191554972,41
2015,1,105947,0.4103465547488527,66,8,16,0,24,0.3333333333333333,0.4106498689219277,0.4811383878873801,0.4089428647661422,Jacksonville,SoCon,4-8,5.83,5.83,0.87,0.524,26.58,0.613,0.315,,14.92,13.25,12.33,-3.25,9.08,0.274,14.75,0.333,0.4106666666666667,14.5475,10.367500000000001,0.18575626204488743,66
2015,1,105948,0.5724462288019275,5,22,14,0,36,0.6111111111111112,0.5955605296549569,0.5529021303933457,0.5887835752035926,Johns Hopkins,Big Ten,11-7,7.78,5.78,0.872,0.522,29.06,0.62,0.463,,20.78,9.83,10.5,2.5,13.0,0.331,11.61,0.611,0.5742307692307691,16.576153846153847,9.73076923076923,0.1672313707440884,5
2015,1,105949,0.45023466226437636,54,8,20,0,28,0.2857142857142857,0.4495946455505279,0.4832891691807247,0.4170481864990165,Lafayette,Patriot,4-10,4.79,7.43,0.815,0.39,26.79,0.689,0.346,,13.86,11.07,12.21,-3.14,9.07,0.262,15.14,0.286,0.44985714285714284,14.262142857142857,10.049999999999999,0.15539206504050013,54
2015,1,105950,0.5400159615061642,15,14,18,0,32,0.4375,0.5440860942892676,0.4999577326511146,0.5064074803074124,Lehigh,Patriot,7-9,5.88,7.69,0.858,0.457,29.44,0.645,0.484,,16.06,10.0,10.06,0.13,10.19,0.294,12.44,0.438,0.5405333333333334,16.128,9.877333333333333,0.1550104799324513,15
2015,1,105952,0.5595428853863725,7,14,16,0,30,0.4666666666666667,0.5619512298846664,0.52199118736899,0.5281400784512473,Loyola Maryland,Patriot,7-8,6.93,6.87,0.874,0.552,31.0,0.515,0.324,,18.13,10.47,10.33,0.87,11.2,0.273,11.6,0.467,0.5602142857142857,16.115000000000002,9.882142857142858,0.13691612582235915,7
2015,1,105953,0.49014544276585775,36,2,28,0,30,0.0666666666666666,0.4901027077497666,0.4713780220658261,0.3795625260580065,Manhattan,MAAC,1-14,2.87,4.0,0.756,0.401,22.47,0.687,0.203,,7.8,11.67,14.53,-9.6,4.93,0.176,16.13,0.067,0.49013333333333337,16.083333333333332,10.233333333333333,0.21273077403662644,36
2015,1,105954,0.4330344735988592,61,28,8,0,36,0.7777777777777778,0.4341283308195073,0.4803076731940426,0.5315855281527088,Marist,MAAC,14-4,7.06,6.44,0.859,0.528,29.11,0.711,0.56,,18.83,11.28,8.61,3.17,11.78,0.32,12.89,0.778,0.4324375,15.113125,10.405000000000001,0.21873127598436853,61
2015,1,105955,0.5148545386828186,27,20,12,0,32,0.625,0.5217397459996145,0.5214997496996181,0.5474948104247117,Marquette,Big East,10-6,5.25,6.06,0.869,0.432,24.88,0.633,0.385,,15.44,10.63,10.5,-0.31,10.19,0.302,11.31,0.625,0.5149333333333334,16.488,10.078666666666667,0.19054044773281661,27
2015,1,105957,0.5290259313522562,19,30,8,0,38,0.7894736842105263,0.5600108620762035,0.5531011350951276,0.6156491358645153,Maryland,Big Ten,15-4,4.68,6.05,0.866,0.523,26.68,0.702,0.419,,14.89,9.68,7.05,3.16,10.21,0.262,10.74,0.789,0.5298666666666666,17.011999999999997,10.081999999999999,0.17520078640107628,20
2015,1,105958,0.5462046138910223,11,10,20,0,30,0.3333333333333333,0.5587920782348027,0.5027236607611153,0.4884102876410134,Massachusetts,CAA,5-10,6.6,6.6,0.859,0.429,26.33,0.636,0.37,,16.33,10.73,10.73,-1.0,9.73,0.296,11.87,0.333,0.5473846153846152,17.40076923076923,9.806153846153846,0.15643211280667332,12
