academic_year,division,team_name,org_id,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage
2019,2,Lake Erie,473337,G-MAC,0-4,8.0,5.25,0.694,0.612,38.75,0.632,0.333,,19.25,14.5,15.0,,11.25,0.313,17.0,
2019,2,Le Moyne,473306,NE10,4-1,9.0,8.4,0.831,0.542,33.8,0.667,0.4,,24.4,9.0,7.8,,15.4,0.329,15.4,
2019,2,Lees-McRae,473346,Conference Carolinas,2-4,6.83,9.5,0.755,0.352,37.0,0.667,0.313,,19.5,11.67,16.83,,12.67,0.374,23.0,
2019,2,Lenoir-Rhyne,473325,SAC,0-5,5.4,8.4,0.833,0.365,27.4,0.579,0.35,,16.0,12.4,15.8,,10.6,0.248,15.6,
2019,2,Limestone,473326,Conference Carolinas,7-0,10.57,7.71,0.889,0.743,45.14,0.739,0.25,,28.14,10.71,6.43,,17.57,0.384,18.71,
2019,2,Lincoln Memorial,473327,SAC,2-5,3.71,9.57,0.788,0.566,30.57,0.737,0.229,,13.71,10.86,10.57,,10.0,0.294,23.57,
2019,2,Lindenwood,473352,DII Independent,6-1,6.57,10.86,0.844,0.517,34.29,0.629,0.333,,20.0,10.14,8.57,,13.43,0.296,15.0,
2019,2,Lynn,473348,Sunshine State,3-1,5.5,5.0,0.907,0.722,40.25,0.778,,,17.25,11.75,8.75,,11.75,0.329,18.5,
2019,2,Mars Hill,473328,SAC,2-4,6.17,4.17,0.799,0.376,30.5,0.654,0.324,,18.5,14.17,16.83,,12.33,0.292,17.83,
2019,2,Maryville (MO),473308,GLVC,6-1,9.43,15.14,0.84,0.4,32.86,0.811,0.188,,25.71,10.71,8.86,,16.29,0.361,17.14,
2019,2,Mercy,473309,ECC,7-0,9.86,14.0,0.709,0.603,39.43,0.605,0.417,,22.86,11.86,6.57,,13.0,0.332,21.14,
2019,2,Mercyhurst,473310,G-MAC,2-2,8.5,9.0,0.882,0.356,32.0,0.632,0.313,,21.25,10.0,9.25,,12.75,0.327,18.0,
2019,2,Merrimack,473311,NE10,2-1,10.33,9.33,0.884,0.314,27.33,0.6,0.6,,27.67,7.0,14.33,,17.33,0.394,10.0,
2019,2,Molloy,473312,ECC,1-3,4.25,7.5,0.747,0.615,29.75,0.7,0.281,,11.25,12.25,14.25,,7.0,0.192,21.25,
2019,2,Montevallo,473359,GLVC,2-6,5.75,8.25,0.764,0.533,44.75,0.674,0.255,,18.25,14.75,14.75,,12.5,0.271,25.75,
2019,2,Mount Olive,473329,Conference Carolinas,6-1,6.71,11.29,0.897,0.48,36.86,0.958,0.313,,20.29,11.43,7.29,,13.57,0.316,19.29,
2019,2,New York Tech,473314,ECC,2-4,5.33,6.17,0.792,0.482,32.5,0.652,0.3,,16.5,12.33,13.67,,11.17,0.31,16.0,
2019,2,Newberry,473363,SAC,6-1,8.86,10.71,0.87,0.703,45.29,0.583,0.308,,24.71,12.57,9.57,,15.86,0.314,19.29,
2019,2,North Greenville,473341,Conference Carolinas,2-6,5.5,9.38,0.861,0.463,28.63,0.962,0.206,,17.38,9.88,12.0,,11.88,0.272,18.38,
2019,2,Notre Dame de Namur,473350,DII Independent,1-5,6.5,9.67,0.637,0.404,30.67,0.435,0.313,,15.67,12.5,22.83,,9.17,0.281,21.5,
2019,2,Pace,473315,NE10,3-0,8.33,12.33,0.922,0.55,34.0,0.533,0.364,,24.67,12.33,7.67,,16.33,0.32,16.0,
2019,2,Palm Beach Atl.,473360,Sunshine State,5-3,7.75,8.88,0.818,0.517,46.13,0.647,0.373,,22.0,13.88,11.5,,14.25,0.301,20.25,
2019,2,Post,473330,CACC,1-4,4.0,11.0,0.826,0.275,21.2,0.588,0.25,,10.6,13.2,12.2,,6.6,0.244,23.2,
2019,2,Queens (NC),473343,SAC,5-1,7.17,8.0,0.88,0.54,29.17,0.789,0.182,,19.5,13.0,7.5,,12.33,0.312,16.0,
2019,2,Roberts Wesleyan,473354,ECC,3-2,6.4,6.2,0.879,0.722,33.4,0.864,0.214,,18.2,12.6,10.8,,11.8,0.307,17.6,
2019,2,Rockhurst,473331,RMAC,4-2,9.17,12.33,0.839,0.683,41.83,0.8,0.364,,26.33,8.0,10.5,,17.17,0.301,20.67,
2019,2,Rollins,473316,Sunshine State,4-1,8.0,8.6,0.805,0.683,40.2,0.75,0.176,,22.0,9.6,7.6,,14.0,0.34,17.8,
2019,2,Saint Anselm,473317,NE10,0-1,2.0,7.0,0.8,0.107,28.0,0.833,0.25,,12.0,9.0,15.0,,10.0,0.227,16.0,
2019,2,Saint Leo,473318,Sunshine State,4-2,9.5,11.5,0.878,0.458,37.5,0.793,0.36,,26.67,14.67,13.17,,17.17,0.356,15.17,
2019,2,Saint Michael's,473319,NE10,2-0,9.5,18.0,0.829,0.667,40.0,0.538,0.125,,24.5,9.5,7.0,,15.0,0.309,24.0,
2019,2,Saint Rose,473332,NE10,1-3,4.25,6.0,0.761,0.688,34.25,0.529,0.471,,15.0,14.0,13.75,,10.75,0.265,18.75,
2019,2,Seton Hill,473351,G-MAC,4-2,9.17,10.0,0.851,0.723,36.0,0.778,0.393,,24.17,10.83,8.83,,15.0,0.333,16.5,
2019,2,Shorter,473355,GLVC,0-7,1.86,8.0,0.73,0.346,27.43,0.721,0.271,,8.29,18.0,17.86,,6.43,0.251,26.14,
2019,2,Southern N.H.,473313,NE10,2-2,7.0,6.75,0.81,0.312,31.5,0.68,0.524,,18.25,13.5,12.0,,11.25,0.231,12.75,
2019,2,St. Thomas Aquinas,473333,ECC,1-0,8.0,12.0,1.0,0.389,33.0,1.0,,,20.0,10.0,4.0,,12.0,0.343,13.0,
2019,2,Tampa,473320,Sunshine State,3-4,7.14,6.0,0.809,0.744,36.86,0.852,0.385,,19.57,11.14,13.14,,12.43,0.292,17.43,
2019,2,Tusculum,473345,SAC,5-1,11.0,6.0,0.759,0.565,33.5,0.727,0.308,,26.83,10.17,11.0,,15.83,0.397,20.0,
2019,2,UAH,473296,GLVC,1-4,2.8,8.2,0.756,0.527,28.4,0.643,0.214,,11.2,11.4,14.0,,8.4,0.25,16.8,
2019,2,UIndy,473305,GLVC,5-0,7.0,10.6,0.882,0.645,35.8,0.818,0.313,,19.8,10.2,8.2,,12.8,0.263,16.8,
2019,2,Walsh,473353,G-MAC,0-6,4.5,6.83,0.794,0.57,25.5,0.818,0.25,,11.33,14.67,13.67,,6.83,0.256,26.17,
2019,2,Westminster (UT),473358,RMAC,2-2,6.0,8.5,0.823,0.473,31.5,0.714,0.25,,16.0,9.75,9.75,,10.0,0.261,18.0,
2019,2,Wheeling,473344,G-MAC,1-6,3.57,6.43,0.631,0.444,31.71,0.517,0.229,,12.14,13.14,16.43,,8.57,0.275,22.57,
2019,2,Wilmington (DE),473362,CACC,3-1,5.75,9.0,0.821,0.6,37.0,0.846,0.174,,17.5,10.5,9.75,,11.75,0.251,24.5,
2019,2,Wingate,473334,SAC,5-1,7.0,9.5,0.87,0.517,34.67,0.8,0.5,,18.83,11.0,9.17,,11.83,0.278,18.5,
2019,2,Young Harris,473356,GLVC,4-4,7.63,6.88,0.758,0.229,23.13,0.85,0.231,,19.63,15.13,12.88,,12.0,0.397,16.5,
2020,1,Air Force,493893,SoCon,4-3,6.71,6.0,0.81,0.453,27.71,0.741,0.357,0.879,17.0,12.29,11.0,72.0,10.29,0.312,16.14,
2020,1,Army West Point,493894,Patriot,6-2,9.38,10.63,0.847,0.451,35.88,0.769,0.308,0.775,23.13,11.63,7.25,110.0,13.75,0.336,16.88,
2020,1,Bellarmine,493833,SoCon,2-6,6.13,8.88,0.838,0.365,28.63,0.579,0.318,0.812,17.38,11.75,12.0,90.0,11.25,0.285,18.0,
2020,1,Binghamton,493834,America East,1-5,4.17,7.5,0.795,0.345,29.0,0.389,0.211,0.92,11.17,14.83,14.33,42.0,7.0,0.235,21.17,
2020,1,Boston U.,493835,Patriot,3-3,6.33,12.5,0.87,0.608,35.17,0.722,0.364,0.843,16.67,12.33,11.0,62.0,10.33,0.277,21.5,
2020,1,Brown,493836,Ivy League,3-2,7.4,9.0,0.848,0.606,37.2,0.619,0.381,0.832,20.8,13.0,10.2,67.0,13.4,0.254,14.4,
2020,1,Bryant,493837,NEC,3-4,6.29,7.0,0.853,0.49,28.0,0.684,0.346,0.857,18.86,11.14,11.71,88.0,12.57,0.292,14.86,
2020,1,Bucknell,493838,Patriot,5-1,8.67,12.17,0.847,0.565,39.83,0.579,0.588,0.69,23.33,10.83,9.83,88.0,14.67,0.293,15.5,
2020,1,Canisius,493839,MAAC,0-5,4.2,4.2,0.794,0.343,28.4,0.529,0.143,0.878,12.4,17.2,17.0,41.0,8.2,0.281,16.8,
2020,1,Cleveland St.,493840,DI Independent,2-5,5.57,5.86,0.804,0.569,30.57,0.579,0.304,0.824,15.0,9.14,12.71,66.0,9.43,0.245,19.29,
2020,1,Colgate,493841,Patriot,0-6,7.33,6.5,0.766,0.51,34.83,0.458,0.538,0.873,19.0,13.67,18.33,70.0,11.67,0.271,19.67,
2020,1,Cornell,493842,Ivy League,5-0,10.4,8.0,0.882,0.529,40.2,0.593,0.571,0.792,28.8,8.6,12.8,92.0,18.4,0.404,14.0,
2020,1,Dartmouth,493843,Ivy League,3-1,6.5,8.5,0.852,0.522,30.25,0.5,0.308,0.857,18.0,13.5,8.25,46.0,11.5,0.348,15.25,
2020,1,Delaware,493844,CAA,4-2,7.17,9.67,0.898,0.407,29.5,0.6,0.409,0.881,19.0,11.83,9.17,71.0,11.83,0.265,13.67,
2020,1,Denver,493845,Big East,4-2,6.5,7.83,0.877,0.624,31.33,0.467,0.36,0.829,19.67,7.67,9.5,79.0,13.17,0.315,14.17,
2020,1,Detroit Mercy,493846,MAAC,2-3,6.0,4.8,0.747,0.591,34.8,0.737,0.353,0.942,18.6,10.2,16.8,63.0,12.6,0.342,18.2,
2020,1,Drexel,493847,CAA,3-3,8.5,7.67,0.842,0.455,37.17,0.533,0.4,0.824,23.33,11.67,12.5,89.0,14.83,0.319,17.5,
2020,1,Duke,493848,ACC,6-2,8.88,7.75,0.898,0.575,34.88,0.654,0.222,0.866,24.13,9.75,11.0,122.0,15.25,0.375,16.88,
2020,1,Fairfield,493849,CAA,5-2,10.29,7.29,0.787,0.49,35.86,0.556,0.517,0.764,26.71,13.86,15.57,115.0,16.43,0.354,16.43,
2020,1,Furman,493850,SoCon,1-6,5.71,7.86,0.78,0.302,26.14,0.579,0.556,0.8,14.86,14.57,16.43,64.0,9.14,0.279,21.14,
2020,1,Georgetown,493851,Big East,6-0,9.83,8.33,0.934,0.673,41.17,0.786,0.692,0.768,26.33,10.83,6.33,99.0,16.5,0.329,16.5,
2020,1,Hampton,493852,DI Independent,0-6,3.5,7.0,0.597,0.52,27.67,0.5,0.045,0.87,9.17,13.0,20.83,34.0,5.67,0.227,26.67,
2020,1,Hartford,493853,America East,3-3,6.67,9.33,0.851,0.559,29.67,0.48,0.231,0.893,17.83,11.83,10.33,67.0,11.17,0.256,15.67,
2020,1,Harvard,493854,Ivy League,2-2,6.0,7.25,0.761,0.438,26.5,0.867,0.3,0.918,17.75,14.75,11.25,47.0,11.75,0.356,16.5,
2020,1,High Point,493902,SoCon,2-6,7.63,7.5,0.856,0.461,30.25,0.515,0.405,0.897,20.0,13.38,17.0,99.0,12.38,0.321,17.88,
2020,1,Hobart,493855,NEC,4-1,9.6,7.6,0.838,0.557,37.0,0.619,0.619,0.862,29.2,15.2,12.0,98.0,19.6,0.367,16.4,
2020,1,Hofstra,493856,CAA,4-3,7.86,5.86,0.922,0.616,32.71,0.708,0.45,0.808,21.43,9.57,10.14,95.0,13.57,0.302,14.29,
2020,1,Holy Cross,493857,Patriot,4-3,4.71,10.43,0.83,0.633,31.29,0.526,0.16,0.806,13.86,9.71,10.57,64.0,9.14,0.241,18.57,
2020,1,Jacksonville,493858,SoCon,3-3,7.5,10.0,0.935,0.439,32.0,0.72,0.133,0.743,20.33,9.67,11.0,77.0,12.83,0.304,16.17,
2020,1,Johns Hopkins,493859,Big Ten,2-4,6.0,4.33,0.789,0.588,29.17,0.533,0.381,0.892,16.83,11.67,13.17,65.0,10.83,0.255,15.33,
2020,1,LIU,497536,NEC,1-6,7.57,5.29,0.83,0.348,23.29,0.643,0.345,0.928,18.86,15.29,13.71,79.0,11.29,0.336,17.43,
2020,1,Lafayette,493860,Patriot,0-6,3.0,5.67,0.792,0.405,26.83,0.44,0.214,0.912,10.0,12.0,16.33,42.0,7.0,0.256,22.17,
2020,1,Lehigh,493861,Patriot,5-1,8.83,9.17,0.805,0.638,42.33,0.375,0.524,0.845,22.83,10.17,9.67,84.0,14.0,0.349,18.83,
2020,1,Loyola Maryland,493863,Patriot,4-2,6.83,9.33,0.903,0.681,33.33,0.889,0.483,0.772,18.33,11.0,8.67,69.0,11.5,0.238,14.5,
2020,1,Manhattan,493864,MAAC,3-3,5.33,5.67,0.863,0.352,23.83,0.733,0.2,0.871,13.83,13.83,9.33,51.0,8.5,0.309,16.67,
2020,1,Marist,493865,MAAC,3-3,8.17,9.5,0.81,0.622,32.83,0.808,0.593,0.875,21.33,11.17,11.17,79.0,13.17,0.324,16.0,
2020,1,Marquette,493866,Big East,3-4,5.43,8.86,0.816,0.441,31.86,0.815,0.25,0.891,17.14,9.43,10.57,82.0,11.71,0.322,16.29,
2020,1,Maryland,493868,Big Ten,5-1,10.0,6.67,0.887,0.574,33.5,0.842,0.5,0.894,25.67,12.83,12.5,94.0,15.67,0.311,17.5,
2020,1,Massachusetts,493869,CAA,5-2,7.29,9.71,0.833,0.571,29.57,0.767,0.269,0.78,18.29,11.71,10.71,77.0,11.0,0.284,16.29,
2020,1,Mercer,493870,SoCon,6-1,10.0,6.71,0.883,0.683,32.0,0.8,0.45,0.872,26.43,8.57,8.86,115.0,16.43,0.369,14.29,
2020,1,Michigan,493871,Big Ten,4-3,6.71,8.0,0.848,0.503,32.86,0.68,0.517,0.803,20.0,11.71,11.86,93.0,13.29,0.305,13.71,
2020,1,Monmouth,493872,MAAC,2-4,4.0,8.5,0.844,0.448,29.5,0.773,0.222,0.869,10.83,10.67,10.67,41.0,6.83,0.202,18.0,
2020,1,Mount St. Mary's,493873,NEC,3-5,4.63,8.0,0.863,0.516,30.38,0.625,0.387,0.885,13.38,10.88,11.63,70.0,8.75,0.225,16.63,
2020,1,NJIT,493875,NEC,1-6,4.57,8.0,0.858,0.439,26.86,0.733,0.261,0.832,12.29,12.14,12.43,54.0,7.71,0.254,20.71,
2020,1,Navy,493895,Patriot,3-2,8.2,9.0,0.796,0.508,37.2,0.786,0.667,0.796,20.0,10.2,9.4,59.0,11.8,0.324,17.0,
2020,1,North Carolina,493874,ACC,7-0,12.29,7.29,0.859,0.568,38.29,0.5,0.773,0.741,30.14,9.0,10.0,125.0,17.86,0.391,14.43,
2020,1,Notre Dame,493876,ACC,2-3,6.8,7.4,0.843,0.427,30.0,0.308,0.385,0.906,19.0,11.0,10.6,61.0,12.2,0.292,13.8,
2020,1,Ohio St.,493877,Big Ten,5-2,9.0,6.29,0.889,0.547,32.14,0.737,0.455,0.787,22.86,13.86,10.14,97.0,13.86,0.357,17.71,
2020,1,Penn,493879,Ivy League,2-3,8.6,7.6,0.864,0.654,37.6,0.462,0.357,0.836,22.4,11.4,14.0,69.0,13.8,0.279,17.0,
2020,1,Penn St.,493878,Big Ten,5-2,9.71,6.71,0.831,0.55,37.43,0.471,0.579,0.799,27.0,12.14,11.0,121.0,17.29,0.401,17.43,
2020,1,Princeton,493880,Ivy League,5-0,9.8,10.0,0.824,0.497,38.4,0.353,0.304,0.765,27.8,12.0,10.8,90.0,18.0,0.395,15.6,
2020,1,Providence,493881,Big East,5-1,6.5,8.17,0.856,0.386,32.5,0.938,0.579,0.893,18.0,13.5,8.0,69.0,11.5,0.28,15.67,
2020,1,Quinnipiac,493882,MAAC,0-6,4.0,5.83,0.804,0.607,31.5,0.552,0.32,0.874,13.33,13.33,14.83,56.0,9.33,0.231,19.5,
2020,1,Richmond,493883,SoCon,4-3,7.43,9.29,0.917,0.435,30.29,0.688,0.476,0.834,20.14,13.29,10.57,89.0,12.71,0.335,17.57,
2020,1,Robert Morris,493884,Independent,4-2,7.17,9.5,0.867,0.489,37.5,0.667,0.308,0.806,21.17,10.33,13.83,84.0,14.0,0.301,17.5,
2020,1,Rutgers,493885,Big Ten,2-4,6.83,8.17,0.858,0.331,26.0,0.842,0.467,0.809,19.33,12.17,12.5,75.0,12.5,0.31,13.83,
2020,1,Sacred Heart,493886,NEC,1-5,4.83,7.83,0.8,0.407,28.5,0.5,0.412,0.863,14.5,15.17,14.17,58.0,9.67,0.244,20.5,
2020,1,Saint Joseph's,493888,NEC,5-2,6.57,7.43,0.866,0.646,32.86,0.652,0.192,0.931,16.86,13.57,9.71,72.0,10.29,0.28,18.71,
2020,1,Siena,493889,MAAC,2-4,6.5,10.33,0.779,0.422,32.67,0.593,0.364,0.827,18.33,14.83,16.0,71.0,11.83,0.273,18.5,
2020,1,St. Bonaventure,493830,MAAC,0-6,3.67,6.5,0.843,0.214,17.17,0.417,0.313,0.872,9.83,12.83,14.17,37.0,6.17,0.223,16.0,
2020,1,St. John's (NY),493887,Big East,3-4,6.71,7.43,0.894,0.544,32.86,0.667,0.667,0.858,19.29,10.43,14.29,88.0,12.57,0.289,17.0,
2020,1,Stony Brook,493890,America East,5-2,5.71,6.86,0.847,0.522,37.0,0.542,0.324,0.831,18.86,13.71,13.0,92.0,13.14,0.285,16.43,
2020,1,Syracuse,493891,ACC,5-0,8.6,9.8,0.91,0.671,41.2,0.6,0.417,0.812,25.2,12.8,9.4,83.0,16.6,0.323,13.6,
2020,1,Towson,493892,CAA,0-6,4.0,5.83,0.843,0.331,23.33,0.412,0.375,0.915,11.0,12.5,14.0,42.0,7.0,0.223,15.83,
2020,1,UAlbany,493832,America East,2-3,10.0,7.2,0.847,0.346,31.6,0.615,0.15,0.824,22.8,11.8,15.4,64.0,12.8,0.34,15.4,
2020,1,UMBC,493867,America East,4-1,5.0,8.6,0.9,0.553,29.8,0.9,0.308,0.883,16.8,12.4,8.4,59.0,11.8,0.288,14.2,
2020,1,UMass Lowell,493862,America East,3-4,6.14,7.86,0.814,0.43,29.57,0.694,0.24,0.843,15.43,11.43,11.57,65.0,9.29,0.233,17.14,
2020,1,Utah,493831,DI Independent,3-3,7.67,7.17,0.868,0.509,32.83,0.588,0.318,0.903,20.5,13.0,11.0,77.0,12.83,0.309,15.33,
2020,1,VMI,493898,SoCon,0-4,3.25,9.0,0.833,0.448,28.75,0.571,0.2,0.877,11.25,11.75,12.75,32.0,8.0,0.276,17.0,
2020,1,Vermont,493896,America East,3-1,5.25,8.25,0.882,0.433,25.25,0.833,0.385,0.792,16.0,13.0,8.25,43.0,10.75,0.307,14.75,
2020,1,Villanova,493897,Big East,4-3,7.29,7.14,0.851,0.412,29.43,0.483,0.423,0.867,19.86,12.29,13.14,88.0,12.57,0.296,12.86,
2020,1,Virginia,493899,ACC,4-2,9.33,10.17,0.876,0.551,43.33,0.64,0.375,0.737,23.0,13.33,11.17,82.0,13.67,0.282,16.5,
2020,1,Wagner,493900,NEC,1-5,2.67,4.67,0.863,0.379,20.0,0.529,0.333,0.903,10.5,10.67,15.33,47.0,7.83,0.237,14.83,
2020,1,Yale,493901,Ivy League,3-1,7.75,5.0,0.642,0.75,34.25,0.538,0.533,0.798,22.0,9.75,11.5,57.0,14.25,0.335,19.75,
2020,2,Adams St.,493930,RMAC,0-4,3.25,6.25,0.793,0.327,20.75,0.696,0.111,,10.5,13.0,18.25,,7.25,0.238,16.0,
2020,2,Adelphi,493904,NE10,1-2,8.33,9.33,0.817,0.414,34.67,0.733,0.182,,23.67,9.0,10.67,,15.33,0.315,15.33,
2020,2,Alderson Broaddus,493931,G-MAC,0-4,2.0,6.5,0.674,0.336,22.25,0.286,0.1,,6.0,13.0,24.25,,4.0,0.213,25.5,
2020,2,American Int'l,493906,NE10,2-4,4.0,9.83,0.741,0.368,27.17,0.565,0.375,,11.33,16.67,13.83,,7.33,0.229,23.67,
2020,2,Assumption,493907,NE10,2-0,15.0,11.5,0.897,0.538,40.5,0.875,0.444,,37.0,8.0,6.5,,22.0,0.373,15.0,
2020,2,Barton,493903,Conference Carolinas,1-6,5.43,7.29,0.812,0.497,28.14,0.75,0.244,,16.86,14.0,13.71,,11.43,0.289,18.71,
2020,2,Belmont Abbey,493944,Conference Carolinas,6-0,8.33,6.33,0.863,0.5,27.67,0.789,0.64,,21.83,15.5,7.0,,13.5,0.336,16.17,
2020,2,Bentley,493908,NE10,0-2,6.0,5.5,0.727,0.333,18.0,0.5,,,14.5,13.0,15.5,,8.5,0.243,17.5,
2020,2,CSU Pueblo,493945,RMAC,1-2,5.67,5.67,0.732,0.327,29.67,0.565,0.455,,17.0,13.67,20.33,,11.33,0.291,19.33,
2020,2,Caldwell,497516,CACC,1-1,5.0,7.5,0.625,0.833,28.5,0.714,0.25,,13.0,12.0,10.5,,8.0,0.216,24.0,
2020,2,Catawba,493932,SAC,2-3,4.2,8.2,0.866,0.456,31.4,0.563,0.235,,13.8,13.8,11.8,,9.6,0.262,22.2,
2020,2,Chestnut Hill,493958,CACC,4-1,13.8,5.6,0.786,0.564,39.2,0.818,0.917,,36.0,15.8,9.0,,22.2,0.451,18.8,
2020,2,Chowan,493947,Conference Carolinas,5-3,9.5,13.5,0.827,0.395,35.88,0.791,0.275,,23.5,12.25,9.38,,14.0,0.332,17.25,
2020,2,Coker,493933,SAC,6-2,7.38,11.38,0.808,0.601,39.88,0.737,0.222,,21.25,12.0,11.63,,13.88,0.31,19.38,
2020,2,Colorado Mesa,493951,RMAC,7-0,10.71,9.43,0.892,0.766,41.86,0.833,0.405,,28.43,9.86,6.86,,17.71,0.297,17.71,
2020,2,Davenport,497497,DII Independent,1-5,4.33,7.5,0.752,0.395,24.83,0.576,0.259,,13.33,15.0,15.67,,9.0,0.271,19.83,
2020,2,Davis & Elkins,493909,G-MAC,0-6,4.33,5.83,0.8,0.284,30.33,0.556,0.185,,12.67,13.67,21.0,,8.33,0.276,20.83,
2020,2,Dist. Columbia,493910,ECC,3-5,6.5,6.0,0.842,0.528,30.13,0.488,0.239,,18.63,12.38,17.38,,12.13,0.303,11.5,
2020,2,Dominican (NY),493948,CACC,2-3,5.0,8.6,0.813,0.493,34.6,0.423,0.296,,14.2,18.4,14.8,,9.2,0.222,20.6,
2020,2,Embry-Riddle (FL),493970,Sunshine State,2-5,6.14,7.29,0.83,0.656,34.86,0.625,0.214,,17.29,11.29,12.57,,11.14,0.292,23.29,
2020,2,Emmanuel (GA),493966,Conference Carolinas,3-4,8.14,13.86,0.778,0.483,41.86,0.682,0.405,,20.86,14.0,12.86,,12.71,0.287,25.57,
2020,2,Felician,493973,CACC,1-5,4.17,5.0,0.725,0.5,31.33,0.652,0.27,,11.33,18.5,16.67,,7.17,0.232,22.33,
2020,2,Fla. Southern,493912,Sunshine State,3-3,7.17,8.0,0.864,0.767,40.0,0.5,0.419,,19.0,9.67,11.17,,11.83,0.241,18.33,
2020,2,Florida Tech,493911,Sunshine State,2-4,5.0,7.17,0.789,0.521,35.67,0.6,0.238,,16.83,12.17,13.5,,11.83,0.341,21.17,
2020,2,Franklin Pierce,493913,NE10,2-0,7.5,10.5,0.843,0.5,32.0,0.714,0.636,,24.0,11.0,5.0,,16.5,0.292,19.0,
2020,2,Frostburg St.,494203,ECC,4-0,10.0,10.25,0.891,0.683,42.25,0.643,0.267,,29.0,7.75,8.0,,19.0,0.345,17.75,
2020,2,Georgian Court,493949,CACC,4-4,6.13,4.75,0.787,0.508,33.88,0.714,0.448,,16.75,15.75,10.75,,10.63,0.276,18.75,
2020,2,Lake Erie,493946,G-MAC,0-5,5.4,8.2,0.84,0.298,28.0,0.688,0.273,,16.2,13.6,14.8,,10.8,0.318,16.2,
2020,2,Lander,497458,GLVC,4-2,8.83,9.0,0.806,0.539,47.67,0.645,0.4,,23.17,13.33,10.33,,14.33,0.304,22.5,
2020,2,Le Moyne,493915,NE10,4-0,9.0,6.0,0.845,0.759,36.5,0.75,0.364,,25.0,9.0,9.5,,16.0,0.29,15.5,
2020,2,Lees-McRae,493955,Conference Carolinas,1-6,4.43,8.0,0.576,0.284,28.43,0.357,0.32,,13.29,14.14,18.43,,8.86,0.356,23.29,
2020,2,Lenoir-Rhyne,493934,SAC,5-1,8.83,9.0,0.865,0.635,38.67,0.739,0.273,,24.17,11.83,11.5,,15.33,0.315,20.67,
2020,2,Lewis,497496,GLVC,3-2,5.8,8.6,0.743,0.562,32.0,1.0,0.348,,15.8,13.6,7.4,,10.0,0.278,21.6,
2020,2,Limestone,493935,Conference Carolinas,4-1,11.6,9.0,0.874,0.651,42.0,0.625,0.6,,31.2,9.4,11.0,,19.6,0.452,18.2,
2020,2,Lincoln Memorial,493936,SAC,2-4,6.17,6.0,0.788,0.573,31.17,0.607,0.222,,16.5,15.0,13.83,,10.33,0.337,22.83,
2020,2,Lindenwood,493961,GLVC,5-0,11.2,10.4,0.86,0.456,43.8,0.75,0.297,,28.8,12.0,8.8,,17.6,0.313,14.0,
2020,2,Lynn,493957,Sunshine State,2-3,5.0,4.4,0.753,0.823,35.0,0.667,0.421,,16.4,14.6,11.4,,11.4,0.249,21.2,
2020,2,Mars Hill,493937,SAC,3-4,5.29,6.43,0.73,0.607,41.71,0.656,0.344,,16.0,13.0,15.71,,10.71,0.288,25.71,
2020,2,Maryville (MO),493917,GLVC,2-4,5.67,10.5,0.773,0.329,28.17,0.765,0.474,,14.5,10.83,10.83,,8.83,0.256,20.33,
2020,2,Mercy,493918,ECC,4-1,11.0,9.6,0.858,0.69,36.4,0.529,0.571,,26.0,13.0,7.4,,15.0,0.341,18.4,
2020,2,Mercyhurst,493919,G-MAC,5-0,8.2,8.2,0.909,0.638,35.0,0.8,0.6,,21.0,9.0,7.2,,12.8,0.288,14.4,
2020,2,Molloy,493921,ECC,1-5,4.83,7.83,0.784,0.354,28.33,0.519,0.321,,13.5,13.17,14.83,,8.67,0.261,20.0,
2020,2,Montevallo,493968,GLVC,3-4,6.29,8.29,0.766,0.257,29.43,0.731,0.31,,17.86,13.57,13.29,,11.57,0.275,17.43,
2020,2,Mount Olive,493938,Conference Carolinas,3-2,7.8,9.8,0.858,0.496,26.0,0.692,0.357,,19.2,12.2,9.2,,11.4,0.274,15.6,
2020,2,New York Tech,493923,ECC,4-2,8.33,8.33,0.832,0.476,27.83,0.52,0.471,,21.0,14.33,9.17,,12.67,0.342,15.17,
2020,2,Newberry,493972,SAC,3-3,8.17,7.5,0.838,0.59,36.0,0.85,0.343,,21.83,11.83,11.5,,13.67,0.408,19.83,
2020,2,North Greenville,493950,Conference Carolinas,4-4,3.88,8.63,0.906,0.299,26.88,0.742,0.167,,14.13,16.63,9.88,,10.25,0.242,16.25,
2020,2,Pace,493924,NE10,1-1,7.0,12.5,0.887,0.545,28.0,0.667,0.364,,19.5,14.0,6.5,,12.5,0.291,19.5,
2020,2,Palm Beach Atl.,493969,Sunshine State,2-3,5.2,8.6,0.921,0.474,35.4,0.794,0.276,,18.0,11.0,12.4,,12.8,0.288,19.4,
2020,2,Post,493939,CACC,0-6,4.33,9.33,0.778,0.458,29.17,0.8,0.167,,12.33,13.5,15.0,,8.0,0.246,17.67,
2020,2,Queens (NC),493952,SAC,5-2,8.86,6.29,0.821,0.587,29.14,0.679,0.438,,22.29,14.71,8.57,,13.43,0.328,17.86,
